run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,cliche_attractor_score,cliche_attractor_density_per_100,cliche_attractor_hits,stock_prop_attractor_score,stock_prop_attractor_density_per_100,stock_prop_attractor_hits,soft_style_cliche_score,soft_style_cliche_density_per_100,soft_style_cliche_hits,fantasy_prop_score,fantasy_prop_hits,ordinary_anchor_retention,ordinary_anchor_drop,ordinary_anchor_terms,ordinary_anchor_hits,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,3,0,-0.8980539541289263,0.0,0.4124516129032258,0.0,0.0,0.0,0.0,0.8,0.031129032258064487,0.6265953837597331,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled,the,0.0,0.0,0.0,0,0,A chipped coffee mug sat on the table.
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,4,0,0.0010487238653816844,0.0,0.3930813953488372,0.0,0.0,0.0,0.0,0.7861627906976744,0.0,0.7008189655172414,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; teacup; nestled,the; teacup,0.0,0.0,0.0,0,0,"A worn, leather armchair sits across from the teacup."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,5,0,0.6533233352483627,0.0,0.5144500516956162,0.0,0.0,0.0,0.0,0.7847435897435897,0.31112903225806443,0.5005953837597331,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,leather bound,0.25,0.75,the; receipt; counter; teacup; nestled,the,0.0,0.0,0.0,0,0,"A worn, leather bound book lies open on the table."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,6,0,-3.236583333333334,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.8987083333333334,0.0,0.3333333333333333,9.090909090909092,porcelain,0.3333333333333333,9.090909090909092,porcelain,0.0,0.0,,0.5,porcelain,0.25,0.75,the; receipt; counter; teacup; nestled,the,0.0,0.0,0.0,0,0,"The chipped porcelain mug sat tilted, steam curling from its handle."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,7,0,-0.8243276592897386,0.0,0.45967686768676863,0.0,0.0,0.0,0.0,0.7661281128112811,0.19999999999999998,0.8311666666666668,0.0,0.3333333333333333,5.882352941176471,leather-bound,0.3333333333333333,5.882352941176471,leather-bound,0.0,0.0,,0.5,leather-bound,0.25,0.75,the; receipt; counter; teacup; nestled,the,0.0,0.0,0.0,0,0,"A worn, leather-bound journal sits open on the table, its pages filled with intricate, handwritten notes and sketches."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,2,8,0,-1.9332971583198442,0.0,0.39579615931721196,0.0,0.0,0.0,0.0,0.7467852062588904,0.05999999999999997,0.8410948275862069,0.0,0.3333333333333333,9.090909090909092,leather-bound,0.3333333333333333,9.090909090909092,leather-bound,0.0,0.0,,0.5,leather-bound,0.0,1.0,the; receipt; counter; teacup; nestled,,0.0,0.0,0.0,0,0,"A worn leather-bound book, open to a page featuring a photograph of a bustling city street."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,1,1,2.546760269268998,0.0,0.5166537096774193,0.0,0.0,0.0,0.0,0.7829999999999999,0.3196774193548386,0.30614516129032265,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,the; chipped; blue; mug,0.0,0.0,0.0,0,0,A lone blue feather rests on the chipped mug.
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,2,0,1.347710201105817,0.0,0.4595180004135649,0.0,0.0,0.0,0.0,0.7847435897435897,0.17112903225806445,0.5635953837597331,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,the,0.0,0.0,0.0,0,0,"A worn, brown leather glove rests beside the cup."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,3,0,-1.0165233722377838,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.7864166666666667,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,blue,0.0,0.0,0.0,0,0,"A worn, blue scarf draped around a tree trunk."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,4,0,-2.4212753623188403,0.0,0.39568840579710146,0.0,0.0,0.0,0.0,0.7913768115942029,0.0,0.9211666666666667,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,the,0.0,0.0,0.0,0,0,"A lone, yellow rose blooms in vibrant color amidst the cold, steel kitchen utensils."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,5,0,-0.4491843856808775,0.0,0.41242752293577983,0.0,0.0,0.0,0.0,0.7781651376146789,0.05999999999999997,0.9730000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,the; receipt; teacup; nestled,0.5,0.0,0.0,0,0,"A worn, leather travel journal, nestled between the teacup and receipt, its cover a faded teal, opens to reveal a single, blank page."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,6,0,2.3321905900076167,0.0,0.6257108635390555,0.0,0.0,0.0,0.0,0.9482785025524674,0.3196774193548386,0.30614516129032265,0.0,0.3333333333333333,12.5,leather-bound,0.3333333333333333,12.5,leather-bound,0.0,0.0,,0.5,leather-bound,0.5,0.5,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,the; mug,0.0,0.0,0.0,0,0,"A worn, leather-bound book resting beside the mug."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,7,0,-0.039514834462147264,0.0,0.4407750375581484,0.0,0.0,0.0,0.0,0.7527352245862884,0.17112903225806445,0.5635953837597331,0.0,0.3333333333333333,11.11111111111111,leather-bound,0.3333333333333333,11.11111111111111,leather-bound,0.0,0.0,,0.5,leather-bound,0.5,0.5,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,the; mug,0.0,0.0,0.0,0,0,"A worn, leather-bound notebook rests open upon the mug."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,3,8,0,0.5304929825944811,0.0,0.3900223531844499,0.0,0.0,0.0,0.0,0.7564957264957265,0.031129032258064487,0.6265953837597331,0.0,0.3333333333333333,8.333333333333334,leather-bound,0.3333333333333333,8.333333333333334,leather-bound,0.0,0.0,,0.5,leather-bound,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits,blue,0.5,0.0,0.0,0,0,"A worn, leather-bound journal with a faded blue ribbon tied around its spine."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,1,1,1.437833912768496,0.0,0.4778732202447163,0.0,0.0,0.0,0.0,0.7794827586206896,0.22612903225806447,0.4975953837597331,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; blue; feather,0.0,0.0,0.0,0,0,"A hand, holding a single red rose, reaches out to touch the blue feather."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,2,0,2.137227694469984,0.0,0.45309254362771023,0.0,0.0,0.0,0.0,0.7737704918032787,0.17112903225806445,0.5635953837597331,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; blue; feather,0.0,0.0,0.0,0,0,"The blue feather floats in mid-air, shimmering like captured sunlight."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,3,0,0.5373505919662295,0.0,0.49392857142857144,0.0,0.0,0.0,0.0,0.9878571428571429,0.0,0.7484856321839081,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; receipt; blue; lone,0.0,0.0,0.0,0,0,"A lone, blue, butterfly, wings spread, lands on the receipt."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,4,0,1.0474976928493023,0.0,0.40225172413793103,0.0,0.0,0.0,0.0,0.7589655172413793,0.05999999999999997,0.6873657635467981,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; teacup; blue; sits,0.5,0.0,0.0,0,0,"A worn, wooden toolbox sits beside the teacup, its latch open and a single, faded blue tool resting inside."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,5,0,-0.1909290841004836,0.0,0.4193625,0.0,0.0,0.0,0.0,0.79125,0.05999999999999997,0.8318175287356322,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,blue; lone; feather,0.0,0.0,0.0,0,0,"A lone blue feather lies atop a pile of discarded bills, a crumpled paper cup beside."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,6,0,-0.5934868618083526,0.0,0.3936812331233124,0.0,0.0,0.0,0.0,0.7427947794779478,0.05999999999999997,0.9730000000000001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; chipped; blue; ceramic; mug,0.0,0.0,0.0,0,0,"A single, sun-drenched leaf, painted in a shade of emerald green, falls from the tree onto the chipped, blue ceramic mug."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,7,0,-1.9706747682213035,0.0,0.36462328767123287,0.0,0.0,0.0,0.0,0.7292465753424657,0.0,0.993125,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; receipt; nestled; chipped; mug,0.0,0.0,0.0,0,0,"A dandelion clock, nestled amongst the chipped mug and the receipt, stands tall and gold."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,4,8,0,1.7904628854958367,0.032322642263794145,0.39417856419261155,0.1,0.0,0.0,0.5,0.6569642736543526,0.19999999999999998,0.7689439655172414,0.0,0.3333333333333333,3.8461538461538463,leather-bound,0.3333333333333333,3.8461538461538463,leather-bound,0.0,0.0,,0.5,leather-bound,1.0,0.0,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; counter; nestled; feather,0.0,0.0,0.0,0,0,"A worn, leather-bound book lies open on the counter, its pages stained with yellowed ink. The feather from the previous image is nestled between the book's pages."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,1,1,0.5515854489164087,0.0,0.49125,0.0,0.0,0.0,0.0,0.9825,0.0,0.45,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the,0.0,0.0,0.0,0,0,"A small, silver locket hangs from the hand."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,2,0,0.258498503611971,0.0,0.3752083333333333,0.0,0.0,0.0,0.0,0.7504166666666666,0.0,0.45,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; blue; feather,0.0,0.0,0.0,0,0,"A single, red butterfly flutters towards the blue feather."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,3,0,1.4340321733914145,0.0,0.5036490530303029,0.0,0.0,0.0,0.0,0.7127651515151514,0.4132258064516128,0.35650528364849843,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.5,0.5,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; feather,0.0,0.0,0.0,0,0,"A soft, white dove appears in the air above the feather."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,4,0,1.015793145577416,0.0,0.4164571731748727,0.0,0.0,0.0,0.0,0.7060526315789474,0.17967741935483866,0.3691451612903226,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the,0.0,0.0,0.0,0,0,"A faint, flickering flame flickers in the hand."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,5,0,0.4011085509556169,0.0,0.4459407256004088,0.0,0.0,0.0,0.0,0.743234542667348,0.19999999999999998,0.8077916666666667,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; blue; feather,0.0,0.0,0.0,0,0,"The hand, with its fingers lightly curled, gently grasps the blue feather and turns it over in its palm, examining it closely."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,6,0,0.6497746489180465,0.012147221052631578,0.4444105263157895,0.03333333333333333,0.0,0.0,0.16666666666666666,0.7406842105263158,0.19999999999999998,0.8554583333333334,0.0,0.3333333333333333,6.666666666666667,delicate,0.0,0.0,,0.3333333333333333,6.666666666666667,delicate,0.0,,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; counter; mug,0.0,0.0,0.0,0,0,"A delicate silver locket, engraved with an intricate floral pattern, rests open on the counter, mirroring the mug."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,7,0,-1.832000515995872,0.0,0.3843421052631579,0.0,0.0,0.0,0.0,0.7686842105263157,0.0,0.9220833333333334,0.0,0.3333333333333333,7.6923076923076925,delicate,0.0,0.0,,0.3333333333333333,7.6923076923076925,delicate,0.0,,0.25,0.75,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the,0.0,0.0,0.0,0,0,"A delicate silver chain hangs from the hand, adorned with a small, intricately carved heart."
steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,steer_alpha_1p05_traj,experiments/frontier_sweep_model_compare_gemma2_push_traj_seed12/steer_alpha_1p05_traj_c8_tok120_seed01_the_receipt_on_the_counter.json,5,8,0,-1.117811549571676,0.0,0.3829787234042553,0.0,0.0,0.0,0.0,0.7659574468085106,0.0,0.7864166666666667,0.0,0.3333333333333333,12.5,miniature,0.3333333333333333,12.5,miniature,0.0,0.0,,0.4,miniature,0.75,0.25,the; receipt; counter; teacup; nestled; chipped; blue; ceramic; mug; sits; lone; feather,the; mug; sits,0.0,0.0,0.0,0,0,"A miniature, hand-painted birdhouse sits atop the mug."
